816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,19394188,John McCain,R,Arizona,SenJohnMcCain
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,18915145,Rob Portman,R,Ohio,senrobportman
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,18632666,Jerry Moran,R,Kansas,JerryMoran
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,18061669,Lisa Murkowski,R,Alaska,lisamurkowski
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,16056306,Jeff Flake,R,Arizona,JeffFlake
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,15745368,Marco Rubio,R,Florida,marcorubio
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,15324851,Chris Coons,D,Delaware,ChrisCoons
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,14845376,Lindsey Graham,R,South Carolina,GrahamBlog
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,13218102,John Cornyn,R,Texas,JohnCornyn
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,11651202,Steve Daines,R,Montana,SteveDaines
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,10615232,Chuck Grassley,R,Iowa,ChuckGrassley
816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy,5558312,John Boozman,R,Arkansas,JohnBoozman
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,1262099252,Brian Schatz,D,Hawaii,SenBrianSchatz
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,1099199839,Martin Heinrich,D,New Mexico,MartinHeinrich
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,1074518754,Tammy Baldwin,D,Wisconsin,SenatorBaldwin
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,1068481578,Angus King,I,Maine,SenAngusKing
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,1061029050,Heidi Heitkamp,D,North Dakota,SenatorHeitkamp
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,1058520120,Tammy Duckworth,D,Illinois,SenDuckworth
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,970207298,Elizabeth Warren,D,Massachusetts,SenWarren
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,946549322,Maggie Hassan,D,New Hampshire,SenatorHassan
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,515822213,Jon Tester,D,Montana,SenatorTester
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,486694111,Jack Reed,D,Rhode Island,SenJackReed
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,476256944,Dianne Feinstein,D,California,SenFeinstein
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,293131808,Patty Murray,D,Washington,PattyMurray
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,278124059,Richard Blumenthal,D,Connecticut,SenBlumenthal
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,266133081,Dean Heller,R,Nevada,SenDeanHeller
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,250188760,Ron Wyden,D,Oregon,RonWyden
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,249787913,Tom Carper,D,Delaware,SenatorCarper
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,247334603,Dick Durbin,D,Illinois,SenatorDurbin
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,242836537,Patrick Leahy,D,Vermont,SenatorLeahy
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,242555999,Sheldon Whitehouse,D,Rhode Island,SenWhitehouse
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,236511574,Gary Peters,D,Michigan,SenGaryPeters
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,234374703,Joe Manchin,D,West Virginia,Sen_JoeManchin
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,224285242,Michael Bennet,D,Colorado,SenBennetCO
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,216503958,Joe Donnelly,D,Indiana,SenDonnelly
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,172858784,Tim Kaine,D,Virginia,timkaine
